true_label,true_binary,predicted,anomaly_score,is_anomaly
Normal,Normal,Normal,-0.4042137343000758,0
Normal,Normal,Normal,-0.40086435345674554,0
Normal,Normal,Normal,-0.41236091120845486,0
Normal,Normal,Normal,-0.40573766294299246,0
Normal,Normal,Normal,-0.39399299491987216,0
Normal,Normal,Normal,-0.42359256475288387,0
Normal,Normal,Normal,-0.3944417961998091,0
Normal,Normal,Normal,-0.39223160279771363,0
Normal,Normal,Normal,-0.40291739563260176,0
Normal,Normal,Normal,-0.39799362584485026,0
Normal,Normal,Normal,-0.4238054283862162,0
Normal,Normal,Normal,-0.4489076756714264,0
Normal,Normal,Anomalie,-0.5457464070851389,1
Normal,Normal,Anomalie,-0.6067141438922963,1
Normal,Normal,Anomalie,-0.5041544391110402,1
Normal,Normal,Normal,-0.38489506659950695,0
Normal,Normal,Normal,-0.39886780214044343,0
Normal,Normal,Normal,-0.3975664848066485,0
Normal,Normal,Normal,-0.3886077170038452,0
Normal,Normal,Anomalie,-0.619537229449616,1
Normal,Normal,Normal,-0.43909811021091744,0
Normal,Normal,Normal,-0.4160110522566452,0
Normal,Normal,Normal,-0.43468104344530245,0
Normal,Normal,Normal,-0.3936297777081945,0
Normal,Normal,Normal,-0.3743639997364852,0
Normal,Normal,Normal,-0.3834248379092129,0
Normal,Normal,Normal,-0.39551891646002174,0
Normal,Normal,Normal,-0.4046412532140914,0
Normal,Normal,Normal,-0.3967416682530059,0
Normal,Normal,Normal,-0.4088079403120966,0
Normal,Normal,Normal,-0.41477943140081447,0
Normal,Normal,Normal,-0.3813711461067153,0
Normal,Normal,Normal,-0.41702916685437696,0
Normal,Normal,Normal,-0.38866544252524193,0
Normal,Normal,Normal,-0.39340983656861434,0
Normal,Normal,Normal,-0.3873139919630348,0
Normal,Normal,Normal,-0.4009888563202479,0
Normal,Normal,Normal,-0.4049743839312021,0
Normal,Normal,Normal,-0.40644761971502186,0
Normal,Normal,Normal,-0.4374129658414532,0
Normal,Normal,Normal,-0.4079862604480168,0
Normal,Normal,Normal,-0.4096630947394782,0
Normal,Normal,Normal,-0.41201734256839434,0
Normal,Normal,Normal,-0.4130711519967049,0
Normal,Normal,Normal,-0.4188485036622787,0
Normal,Normal,Normal,-0.44244712900153604,0
Normal,Normal,Normal,-0.4988243042684301,0
Normal,Normal,Normal,-0.49904610995574344,0
Normal,Normal,Normal,-0.4925200257056142,0
Normal,Normal,Normal,-0.3910711928007257,0
Normal,Normal,Normal,-0.3768475448782182,0
Normal,Normal,Normal,-0.398541268355059,0
Normal,Normal,Normal,-0.3994435527738888,0
Normal,Normal,Normal,-0.40837857315884407,0
Normal,Normal,Normal,-0.42226733560390434,0
Normal,Normal,Normal,-0.4474979325431147,0
Normal,Normal,Normal,-0.43895472967084875,0
Normal,Normal,Normal,-0.42320515386960805,0
Normal,Normal,Normal,-0.4384478560761706,0
Normal,Normal,Normal,-0.3959072869989398,0
Normal,Normal,Normal,-0.39041043851070495,0
Normal,Normal,Normal,-0.4071108907663213,0
Normal,Normal,Normal,-0.3855192753411761,0
Normal,Normal,Normal,-0.398842392353464,0
Normal,Normal,Normal,-0.3799648962793832,0
Normal,Normal,Normal,-0.3913351444907083,0
Normal,Normal,Normal,-0.39743073154957326,0
Normal,Normal,Normal,-0.4200249360565104,0
Normal,Normal,Anomalie,-0.5308710292326385,1
Normal,Normal,Normal,-0.3903810979980469,0
Normal,Normal,Normal,-0.40240728320765823,0
Normal,Normal,Normal,-0.38959908512658287,0
Normal,Normal,Normal,-0.43649646948791965,0
Normal,Normal,Normal,-0.39434872950658917,0
Normal,Normal,Normal,-0.39143731733095244,0
Normal,Normal,Normal,-0.3718168951565062,0
Normal,Normal,Normal,-0.37617799239952265,0
Normal,Normal,Normal,-0.3841249850608444,0
Normal,Normal,Anomalie,-0.520751126243595,1
Normal,Normal,Normal,-0.3999962313979849,0
Normal,Normal,Normal,-0.40219824938947907,0
Normal,Normal,Normal,-0.3715244542513072,0
Normal,Normal,Normal,-0.4235561361349129,0
Normal,Normal,Normal,-0.38528126445429556,0
Normal,Normal,Normal,-0.3958639859360793,0
Normal,Normal,Normal,-0.3954251850613163,0
Normal,Normal,Normal,-0.3992757615321253,0
Normal,Normal,Normal,-0.3823239864345059,0
Normal,Normal,Normal,-0.3882906027956147,0
Normal,Normal,Normal,-0.3948466177404319,0
Normal,Normal,Normal,-0.41444109061631806,0
Normal,Normal,Normal,-0.3838512306743567,0
Normal,Normal,Normal,-0.41251682281954055,0
Normal,Normal,Normal,-0.41498243129835477,0
Normal,Normal,Normal,-0.3817272938625371,0
Normal,Normal,Normal,-0.3952602084247819,0
Normal,Normal,Normal,-0.3956811272573044,0
Normal,Normal,Normal,-0.39286096799983367,0
Normal,Normal,Normal,-0.4375937354731728,0
Normal,Normal,Normal,-0.46639696795780095,0
Normal,Normal,Normal,-0.40602084859314735,0
Normal,Normal,Normal,-0.3965465628067113,0
Normal,Normal,Normal,-0.48767368042232717,0
Normal,Normal,Normal,-0.4151712665182885,0
Normal,Normal,Normal,-0.4002564879311369,0
Normal,Normal,Normal,-0.372418315594466,0
Normal,Normal,Normal,-0.394009002065277,0
Normal,Normal,Normal,-0.4636424043822844,0
Normal,Normal,Normal,-0.44008919519249556,0
Normal,Normal,Normal,-0.38704238362692334,0
Normal,Normal,Normal,-0.3919966080026112,0
Normal,Normal,Normal,-0.39654353721587793,0
Normal,Normal,Normal,-0.41854315254002716,0
Normal,Normal,Normal,-0.4296646911554591,0
Normal,Normal,Normal,-0.39261048968821466,0
Normal,Normal,Normal,-0.38860094199852047,0
Normal,Normal,Normal,-0.3892887459302959,0
Normal,Normal,Normal,-0.39353656492224776,0
Normal,Normal,Normal,-0.4664508023842166,0
Perte de performance,Anomalie,Anomalie,-0.5203594010261001,1
Perte de performance,Anomalie,Anomalie,-0.5710671082385247,1
Perte de performance,Anomalie,Normal,-0.4809546353852406,0
Perte de performance,Anomalie,Anomalie,-0.5252209009181478,1
Perte de performance,Anomalie,Normal,-0.40301268536263085,0
Perte de performance,Anomalie,Normal,-0.41862202860479886,0
Perte de performance,Anomalie,Normal,-0.4169233039234563,0
Perte de performance,Anomalie,Normal,-0.4683081023041342,0
Perte de performance,Anomalie,Normal,-0.4399364169615172,0
Perte de performance,Anomalie,Normal,-0.4348492397081987,0
Perte de performance,Anomalie,Normal,-0.45560078350201133,0
Perte de performance,Anomalie,Anomalie,-0.5185738386712435,1
Perte de performance,Anomalie,Normal,-0.44349780211596496,0
Perte de performance,Anomalie,Normal,-0.41660055782738015,0
Perte de performance,Anomalie,Normal,-0.474270020598912,0
Perte de performance,Anomalie,Normal,-0.4812880123285852,0
Perte de performance,Anomalie,Normal,-0.4551817204078694,0
Perte de performance,Anomalie,Normal,-0.46305312140566796,0
Perte de performance,Anomalie,Normal,-0.4823571556684713,0
Perte de performance,Anomalie,Normal,-0.48317918152477896,0
Perte de performance,Anomalie,Anomalie,-0.5461124528501041,1
Perte de performance,Anomalie,Normal,-0.4431189083110147,0
Perte de performance,Anomalie,Normal,-0.4120570385769856,0
Perte de performance,Anomalie,Normal,-0.42892554954468237,0
Perte de performance,Anomalie,Normal,-0.4423390782613178,0
Perte de performance,Anomalie,Normal,-0.43155495436219565,0
Perte de performance,Anomalie,Normal,-0.4258363188665412,0
Perte de performance,Anomalie,Normal,-0.452115039378043,0
Perte de performance,Anomalie,Normal,-0.4979730641799194,0
Perte de performance,Anomalie,Anomalie,-0.5127615851808134,1
Perte de performance,Anomalie,Normal,-0.4972693859816019,0
Perte de performance,Anomalie,Anomalie,-0.5217941735521731,1
Perte de performance,Anomalie,Normal,-0.46861107690229187,0
Perte de performance,Anomalie,Normal,-0.48552555246424905,0
Perte de performance,Anomalie,Normal,-0.4291464473700878,0
Perte de performance,Anomalie,Normal,-0.4200517798703893,0
Perte de performance,Anomalie,Normal,-0.49841943441678305,0
Perte de performance,Anomalie,Normal,-0.4374634236038664,0
Perte de performance,Anomalie,Normal,-0.3917962514529066,0
Perte de performance,Anomalie,Normal,-0.40587620051950113,0
Perte de performance,Anomalie,Normal,-0.4090138124385802,0
Perte de performance,Anomalie,Normal,-0.4278313235820253,0
Perte de performance,Anomalie,Anomalie,-0.5701915235002681,1
Perte de performance,Anomalie,Anomalie,-0.5475483099139135,1
Perte de performance,Anomalie,Normal,-0.49862512890847543,0
Perte de performance,Anomalie,Normal,-0.45519901335754603,0
Perte de performance,Anomalie,Normal,-0.46278090469687055,0
Perte de performance,Anomalie,Anomalie,-0.5593822656279016,1
Perte de performance,Anomalie,Normal,-0.4059916946826762,0
Perte de performance,Anomalie,Normal,-0.43441560571363735,0
Perte de performance,Anomalie,Normal,-0.43704334724727695,0
Perte de performance,Anomalie,Normal,-0.4093605734220753,0
Perte de performance,Anomalie,Normal,-0.41119824965121815,0
Perte de performance,Anomalie,Normal,-0.4531699039813888,0
Perte de performance,Anomalie,Normal,-0.44382056013785426,0
Perte de performance,Anomalie,Normal,-0.4842191188862156,0
Perte de performance,Anomalie,Anomalie,-0.5101659159735207,1
Perte de performance,Anomalie,Normal,-0.4636710066759526,0
Perte de performance,Anomalie,Normal,-0.44609860425560705,0
Perte de performance,Anomalie,Normal,-0.4696682772314897,0
Perte de performance,Anomalie,Anomalie,-0.5334369755868339,1
Perte de performance,Anomalie,Normal,-0.4248027716958954,0
Perte de performance,Anomalie,Normal,-0.471707979487006,0
Perte de performance,Anomalie,Normal,-0.4736731563702184,0
Perte de performance,Anomalie,Normal,-0.43399683283492096,0
Perte de performance,Anomalie,Normal,-0.442621977593058,0
Perte de performance,Anomalie,Normal,-0.4824087104339817,0
Perte de performance,Anomalie,Normal,-0.4939983738634186,0
Perte de performance,Anomalie,Normal,-0.47422228308198433,0
Perte de performance,Anomalie,Normal,-0.46742168399934825,0
Perte de performance,Anomalie,Normal,-0.45228032137513163,0
Perte de performance,Anomalie,Anomalie,-0.5338747103971572,1
Perte de performance,Anomalie,Anomalie,-0.5166192193950081,1
Perte de performance,Anomalie,Normal,-0.4885066476348571,0
Perte de performance,Anomalie,Normal,-0.4272959884827556,0
Perte de performance,Anomalie,Normal,-0.4484435220562761,0
Perte de performance,Anomalie,Normal,-0.4411232307739811,0
Perte de performance,Anomalie,Normal,-0.4259295784010796,0
Perte de performance,Anomalie,Normal,-0.4941906667515278,0
Perte de performance,Anomalie,Normal,-0.47964493669140573,0
Perte de performance,Anomalie,Normal,-0.4708001555699353,0
Perte de performance,Anomalie,Normal,-0.45928826663282174,0
Perte de performance,Anomalie,Normal,-0.476691033078143,0
Perte de performance,Anomalie,Normal,-0.4668252106519404,0
Perte de performance,Anomalie,Anomalie,-0.5488825533591827,1
Perte de performance,Anomalie,Normal,-0.42702180979702087,0
Perte de performance,Anomalie,Normal,-0.403614992038406,0
Perte de performance,Anomalie,Normal,-0.46891277133272913,0
Perte de performance,Anomalie,Normal,-0.4308984748089035,0
Perte de performance,Anomalie,Normal,-0.42955465943479276,0
Perte de performance,Anomalie,Normal,-0.4639145105087767,0
Perte de performance,Anomalie,Normal,-0.48857583054810655,0
Perte de performance,Anomalie,Normal,-0.4937146319244986,0
Perte de performance,Anomalie,Normal,-0.4833852534120924,0
Perte de performance,Anomalie,Normal,-0.4622320433724857,0
Perte de performance,Anomalie,Normal,-0.4862312627374696,0
Perte de performance,Anomalie,Normal,-0.45365540169210855,0
Perte de performance,Anomalie,Anomalie,-0.5456705390521184,1
Perte de performance,Anomalie,Normal,-0.40275185524492435,0
Perte de performance,Anomalie,Normal,-0.44040865154535064,0
Perte de performance,Anomalie,Normal,-0.4418619024284914,0
Perte de performance,Anomalie,Normal,-0.43447677382963507,0
Perte de performance,Anomalie,Normal,-0.41818605306276285,0
Perte de performance,Anomalie,Normal,-0.44334275831876324,0
Perte de performance,Anomalie,Anomalie,-0.5660820227106876,1
Perte de performance,Anomalie,Normal,-0.4590854703238151,0
Perte de performance,Anomalie,Anomalie,-0.580089445628236,1
Perte de performance,Anomalie,Anomalie,-0.5406292333054529,1
Perte de performance,Anomalie,Normal,-0.4782310262109344,0
Perte de performance,Anomalie,Normal,-0.4796308579859451,0
Perte de performance,Anomalie,Normal,-0.4557683146516292,0
Perte de performance,Anomalie,Normal,-0.4995561513304808,0
Perte de performance,Anomalie,Anomalie,-0.503491430293053,1
Perte de performance,Anomalie,Normal,-0.46624318192777786,0
Perte de performance,Anomalie,Normal,-0.41552542635499434,0
Perte de performance,Anomalie,Normal,-0.419492568570239,0
Perte de performance,Anomalie,Normal,-0.45812058694897023,0
Perte de performance,Anomalie,Normal,-0.42925062042274115,0
Perte de performance,Anomalie,Normal,-0.46788481551295646,0
Perte de performance,Anomalie,Normal,-0.4611859462703775,0
Perte de performance,Anomalie,Normal,-0.4618378746319819,0
Perte de performance,Anomalie,Normal,-0.4710646173784452,0
Perte de performance,Anomalie,Normal,-0.45932570954787266,0
Perte de performance,Anomalie,Normal,-0.469524559041716,0
Perte de performance,Anomalie,Normal,-0.45752493520430554,0
Perte de performance,Anomalie,Normal,-0.4669957687150449,0
Perte de performance,Anomalie,Anomalie,-0.5141788350147344,1
Perte de performance,Anomalie,Normal,-0.4182685453269002,0
Perte de performance,Anomalie,Normal,-0.43436050115467,0
Perte de performance,Anomalie,Normal,-0.42084449606509505,0
Perte de performance,Anomalie,Normal,-0.4107139351643242,0
Perte de performance,Anomalie,Normal,-0.4114783010812026,0
Perte de performance,Anomalie,Normal,-0.41136618747057796,0
Perte de performance,Anomalie,Normal,-0.43477856048533414,0
Perte de performance,Anomalie,Normal,-0.4358243796280421,0
Perte de performance,Anomalie,Normal,-0.4438382659239929,0
Perte de performance,Anomalie,Normal,-0.45746999390016957,0
Perte de performance,Anomalie,Normal,-0.4675357355316634,0
Perte de performance,Anomalie,Normal,-0.4888900687677028,0
Perte de performance,Anomalie,Anomalie,-0.5186970412605818,1
Perte de performance,Anomalie,Normal,-0.4519528583722353,0
Perte de performance,Anomalie,Normal,-0.46955199659361807,0
Perte de performance,Anomalie,Anomalie,-0.5066313528587457,1
Perte de performance,Anomalie,Normal,-0.46034671234965846,0
Perte de performance,Anomalie,Anomalie,-0.5108220393086382,1
Perte de performance,Anomalie,Normal,-0.4668417383224745,0
Perte de performance,Anomalie,Normal,-0.4874950378615084,0
Perte de performance,Anomalie,Normal,-0.4507552384453082,0
Perte de performance,Anomalie,Anomalie,-0.5014325433495282,1
Perte de performance,Anomalie,Normal,-0.4570977462843318,0
Perte de performance,Anomalie,Normal,-0.4658297265364527,0
Perte de performance,Anomalie,Normal,-0.486979296867245,0
Perte de performance,Anomalie,Normal,-0.4770506609584886,0
Perte de performance,Anomalie,Normal,-0.4659091838327058,0
Perte de performance,Anomalie,Normal,-0.4862137843814595,0
Perte de performance,Anomalie,Normal,-0.4579089013809141,0
Perte de performance,Anomalie,Normal,-0.4810078010363932,0
Perte de performance,Anomalie,Normal,-0.4791142644927612,0
Perte de performance,Anomalie,Anomalie,-0.5061130807767662,1
Perte de performance,Anomalie,Normal,-0.4219776120586475,0
Perte de performance,Anomalie,Normal,-0.43105061817666196,0
Perte de performance,Anomalie,Normal,-0.42911664902243346,0
Perte de performance,Anomalie,Normal,-0.4210165396284181,0
Perte de performance,Anomalie,Normal,-0.4436472631075404,0
Perte de performance,Anomalie,Normal,-0.3994081264015801,0
Perte de performance,Anomalie,Normal,-0.39472997897381995,0
Perte de performance,Anomalie,Normal,-0.4782124402129541,0
Perte de performance,Anomalie,Normal,-0.42733271976494375,0
Perte de performance,Anomalie,Normal,-0.4016002080719587,0
Perte de performance,Anomalie,Normal,-0.4261955678802519,0
Perte de performance,Anomalie,Normal,-0.46221839708153356,0
Perte de performance,Anomalie,Anomalie,-0.563029123273161,1
Perte de performance,Anomalie,Normal,-0.43882302764650116,0
Perte de performance,Anomalie,Normal,-0.46006455280373376,0
Perte de performance,Anomalie,Normal,-0.46294441453856666,0
Perte de performance,Anomalie,Normal,-0.4621024199469337,0
Perte de performance,Anomalie,Normal,-0.486800745405087,0
Perte de performance,Anomalie,Normal,-0.46130302109213833,0
Perte de performance,Anomalie,Normal,-0.46868004610158476,0
Perte de performance,Anomalie,Normal,-0.4467729907112271,0
Perte de performance,Anomalie,Anomalie,-0.5248071309478644,1
Perte de performance,Anomalie,Normal,-0.44120953792818085,0
Perte de performance,Anomalie,Normal,-0.3992238601791465,0
Perte de performance,Anomalie,Normal,-0.4396079701168033,0
Perte de performance,Anomalie,Normal,-0.4296774208244242,0
Perte de performance,Anomalie,Normal,-0.4135160259630464,0
Perte de performance,Anomalie,Normal,-0.4049961508973682,0
Perte de performance,Anomalie,Normal,-0.4176318955204235,0
Perte de performance,Anomalie,Normal,-0.42082998520849035,0
Perte de performance,Anomalie,Normal,-0.4638253059961722,0
Perte de performance,Anomalie,Anomalie,-0.5133807883278881,1
Perte de performance,Anomalie,Normal,-0.460944686197195,0
Perte de performance,Anomalie,Normal,-0.47449999174144764,0
Perte de performance,Anomalie,Normal,-0.4604522270204668,0
Perte de performance,Anomalie,Normal,-0.47687380302050153,0
Perte de performance,Anomalie,Normal,-0.48460966342104134,0
Perte de performance,Anomalie,Normal,-0.4625750701639925,0
Perte de performance,Anomalie,Normal,-0.47668131372266614,0
Perte de performance,Anomalie,Anomalie,-0.5862606131471703,1
Perte de performance,Anomalie,Normal,-0.4302694903516646,0
Perte de performance,Anomalie,Normal,-0.46928458343724666,0
Perte de performance,Anomalie,Normal,-0.4636861325602303,0
Perte de performance,Anomalie,Anomalie,-0.549477080688169,1
Perte de performance,Anomalie,Normal,-0.4836893871505481,0
Perte de performance,Anomalie,Normal,-0.4488345635580719,0
Perte de performance,Anomalie,Normal,-0.473990948972726,0
Perte de performance,Anomalie,Normal,-0.459149038662905,0
Perte de performance,Anomalie,Anomalie,-0.5313822970444989,1
Perte de performance,Anomalie,Normal,-0.4737643304009139,0
Perte de performance,Anomalie,Normal,-0.48257583013445554,0
Perte de performance,Anomalie,Normal,-0.42341442763865195,0
Perte de performance,Anomalie,Normal,-0.41040258408221986,0
